date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399321,6774.5850,6829.5930,6700.3640,6816.9620,6809.4720,3007139904,55094947840.0000,0.109994
2020-01-23,sz.399321,6757.3960,6757.3960,6577.4740,6619.4870,6816.9620,4144046688,74417893376.0000,-2.896818
2020-02-03,sz.399321,6040.8410,6229.0070,6040.8410,6137.4000,6619.4870,6621004544,102041747456.0000,-7.282845
2020-02-04,sz.399321,6134.9460,6297.5180,6134.9460,6294.6930,6137.4000,5388641792,89405390848.0000,2.562860
2020-02-05,sz.399321,6309.7610,6379.4930,6263.4420,6326.4720,6294.6930,4036522608,67399835648.0000,0.504854
2020-02-06,sz.399321,6365.6240,6428.6970,6311.0480,6404.7200,6326.4720,3843604496,62263356160.0000,1.236835
2020-02-07,sz.399321,6353.3550,6388.8950,6321.9360,6388.8010,6404.7200,3116267296,51071883776.0000,-0.248551
2020-02-10,sz.399321,6334.4650,6398.7400,6310.8520,6382.0600,6388.8010,3134902736,51974967552.0000,-0.105513
2020-02-11,sz.399321,6406.7040,6499.5540,6392.9990,6468.4100,6382.0600,3312455536,56263128064.0000,1.353011
2020-02-12,sz.399321,6454.1940,6483.1520,6427.8420,6483.1520,6468.4100,2519688144,42680077312.0000,0.227908
2020-02-13,sz.399321,6480.4170,6509.2650,6437.2110,6442.4580,6483.1520,2775979168,47255003904.0000,-0.627689
2020-02-14,sz.399321,6430.0670,6489.0000,6427.4720,6484.6670,6442.4580,2790648256,45504483072.0000,0.655169
2020-02-17,sz.399321,6485.9010,6594.7840,6478.1940,6594.7630,6484.6670,3920312896,65826499584.0000,1.697790
2020-02-18,sz.399321,6570.8810,6570.8810,6510.1680,6526.3820,6594.7630,3088672768,50688514816.0000,-1.036899
2020-02-19,sz.399321,6515.9150,6577.6650,6509.0030,6546.1620,6526.3820,3146598576,54219825152.0000,0.303078
2020-02-20,sz.399321,6558.4940,6674.4470,6544.5220,6667.2870,6546.1620,4227183584,75027247104.0000,1.850321
2020-02-21,sz.399321,6639.1150,6679.3510,6612.9130,6632.8480,6667.2870,4064309376,71828021248.0000,-0.516537
2020-02-24,sz.399321,6597.7110,6601.9740,6530.1410,6543.9130,6632.8480,4068831936,70212890624.0000,-1.340827
2020-02-25,sz.399321,6462.9880,6489.4480,6412.6930,6480.4510,6543.9130,4410245120,72559595520.0000,-0.969787
2020-02-26,sz.399321,6408.1420,6544.5080,6396.6480,6488.4950,6480.4510,5648851200,81978302464.0000,0.124127
2020-02-27,sz.399321,6490.9730,6546.4810,6490.9730,6517.9480,6488.4950,3721066112,60202929664.0000,0.453927
2020-02-28,sz.399321,6416.4290,6453.6610,6323.1860,6331.6300,6517.9480,5442283264,82462867456.0000,-2.858538
2020-03-02,sz.399321,6357.5500,6538.3180,6357.5500,6509.2500,6331.6300,5197730304,80140812288.0000,2.805281
2020-03-03,sz.399321,6578.7890,6590.2430,6511.2020,6534.3230,6509.2500,5020102656,77360332800.0000,0.385190
2020-03-04,sz.399321,6532.5690,6590.6670,6528.9880,6586.9810,6534.3230,3956220368,67005625344.0000,0.805868
2020-03-05,sz.399321,6622.1100,6767.6370,6602.0540,6757.4960,6586.9810,5780173568,104555819008.0000,2.588667
2020-03-06,sz.399321,6690.4550,6712.0390,6623.8960,6626.2560,6757.4960,3864277264,63357089024.0000,-1.942140
2020-03-09,sz.399321,6503.3166,6503.3166,6413.9920,6423.8468,6626.2562,5596863423,81297016250.0200,-3.054657
2020-03-10,sz.399321,6403.5336,6571.2656,6402.5810,6548.5658,6423.8468,4519490750,70852572819.8600,1.941500
2020-03-11,sz.399321,6556.3392,6557.3563,6476.1656,6476.1656,6548.5658,3296912720,51162825695.3800,-1.105589
2020-03-12,sz.399321,6413.8627,6428.4202,6357.5842,6383.8663,6476.1656,3535942340,57368212482.2000,-1.425215
2020-03-13,sz.399321,6124.2578,6337.4082,6100.1687,6272.7249,6385.0099,4729387446,76168057279.0200,-1.758572
2020-03-16,sz.399321,6275.1362,6275.1362,6045.4913,6052.3785,6272.7249,4532569181,69958637220.8200,-3.512770
2020-03-17,sz.399321,6046.3076,6136.9617,5903.9008,6007.9720,6052.3785,4149753296,67601431483.3300,-0.733703
2020-03-18,sz.399321,6025.3085,6093.0172,5872.2444,5874.9335,6007.4601,3711217538,66138599017.2900,-2.206034
2020-03-19,sz.399321,5837.1314,5865.4464,5610.8070,5725.7180,5873.6821,5009217601,85583854278.0100,-2.519103
2020-03-20,sz.399321,5788.8636,5878.1095,5755.9078,5857.7822,5725.7180,3666470128,60671399103.8600,2.306509
2020-03-23,sz.399321,5677.8449,5752.8437,5669.2408,5691.4027,5857.7822,3204092352,50860079865.1300,-2.840316
2020-03-24,sz.399321,5798.9078,5866.8518,5759.6698,5862.8435,5691.4027,3716117689,56184772726.3200,3.012277
2020-03-25,sz.399321,5995.4620,6025.7209,5950.6960,6002.5558,5862.8435,3795851952,60850537996.4900,2.383013
2020-03-26,sz.399321,5951.8252,6043.5881,5943.0460,5973.9912,6002.5558,2805427531,40948817683.2000,-0.475874
2020-03-27,sz.399321,6051.1386,6080.1783,6011.9177,6012.0090,5973.9912,3437841806,50243510754.1200,0.636389
2020-03-30,sz.399321,5934.9033,5996.5887,5925.8960,5980.2562,6012.0090,3207906228,44937298277.2900,-0.528156
2020-03-31,sz.399321,6033.8501,6046.2127,5971.2664,5980.1240,5980.2562,2926258219,41365603794.3100,-0.002211
2020-04-01,sz.399321,5980.0930,6054.9063,5962.7508,5970.5446,5980.1240,2588668518,40088499562.2700,-0.160187
2020-04-02,sz.399321,5932.7261,6040.2072,5926.0050,6040.2072,5970.5446,2732839331,39905553004.1200,1.166771
2020-04-03,sz.399321,6014.8265,6031.9779,5978.2688,6001.3132,6040.2072,2324922211,33503189423.8700,-0.643918
2020-04-07,sz.399321,6103.1244,6112.8366,6077.0598,6101.8617,6001.3132,3538810996,54581493598.7600,1.675442
2020-04-08,sz.399321,6072.7672,6084.6662,6052.6560,6069.7884,6101.8617,2273757713,34005092368.4700,-0.525631
