date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.000911,6.4900,6.7200,6.2100,6.6000,6.4900,4939819,31687892.7600,1.694900
2020-01-23,sz.000911,6.5500,6.5900,6.2800,6.3300,6.6000,4057502,26016679.5300,-4.090900
2020-02-03,sz.000911,6.0100,6.0100,6.0100,6.0100,6.3300,231600,1391916.0000,-5.055300
2020-02-04,sz.000911,5.7100,6.1400,5.7100,5.9800,6.0100,7588958,44691747.0600,-0.499200
2020-02-05,sz.000911,5.8500,6.1200,5.8500,5.9000,5.9800,4793902,28633393.3500,-1.337800
2020-02-06,sz.000911,6.0100,6.0200,5.8400,5.9000,5.9000,6420199,37975584.1900,0.000000
2020-02-07,sz.000911,5.9000,5.9000,5.7200,5.8800,5.9000,5239392,30463048.0200,-0.339000
2020-02-10,sz.000911,5.8700,6.1700,5.8100,6.1700,5.8800,7963692,48496609.0100,4.932000
2020-02-11,sz.000911,6.2100,6.4000,6.0400,6.0400,6.1700,6535050,40587344.0000,-2.107000
2020-02-12,sz.000911,6.1900,6.2400,6.1300,6.2300,6.0400,4802405,29726383.5300,3.145700
2020-02-13,sz.000911,6.3000,6.5400,6.1700,6.3600,6.2300,8341124,53296968.2400,2.086700
2020-02-14,sz.000911,6.1800,6.3600,6.1500,6.2900,6.3600,3974499,24943509.6800,-1.100600
2020-02-17,sz.000911,6.6000,6.6000,6.6000,6.6000,6.2900,2113300,13947780.0000,4.928500
2020-02-18,sz.000911,6.9300,6.9300,6.7200,6.9200,6.6000,15923956,109524578.5200,4.848500
2020-02-19,sz.000911,6.8200,6.9800,6.6800,6.7900,6.9200,8748736,59560456.9400,-1.878600
2020-02-20,sz.000911,6.8000,6.9200,6.7600,6.8400,6.7900,4680529,31973870.1600,0.736400
2020-02-21,sz.000911,6.9900,7.1300,6.8300,6.8600,6.8400,6235551,43265872.1400,0.292400
2020-02-24,sz.000911,6.8300,6.9200,6.6600,6.8200,6.8600,7289648,49209003.3900,-0.583100
2020-02-25,sz.000911,6.7000,6.8100,6.6000,6.6900,6.8200,6638875,44503625.2600,-1.906200
2020-02-26,sz.000911,6.6500,6.8500,6.5900,6.6200,6.6900,6213203,41737698.8300,-1.046300
2020-02-27,sz.000911,6.5900,6.6500,6.5500,6.5700,6.6200,3824778,25197904.2200,-0.755300
2020-02-28,sz.000911,6.4100,6.4800,6.2400,6.2400,6.5700,5780430,36674869.4000,-5.022800
2020-03-02,sz.000911,6.5500,6.5500,6.5500,6.5500,6.2400,1169201,7658266.5500,4.968000
2020-03-03,sz.000911,6.8800,6.8800,6.7800,6.8800,6.5500,7854415,53986847.6600,5.038200
2020-03-04,sz.000911,7.1600,7.1600,6.9100,6.9700,6.8800,13027100,91470303.3300,1.308100
2020-03-05,sz.000911,7.3200,7.3200,7.0700,7.3200,6.9700,6306159,45962493.3000,5.021500
2020-03-06,sz.000911,7.6900,7.6900,7.6900,7.6900,7.3200,1328258,10214304.0200,5.054600
2020-03-09,sz.000911,8.0700,8.0700,7.8600,8.0700,7.6900,16750872,135050791.9100,4.941500
2020-03-10,sz.000911,7.6700,7.8600,7.6700,7.6700,8.0700,6659500,51155264.0000,-4.956600
2020-03-11,sz.000911,7.2900,7.6800,7.2900,7.2900,7.6700,18997563,139938861.5300,-4.954400
2020-03-12,sz.000911,7.3300,7.5400,6.9800,7.0600,7.2900,11229434,81090901.5700,-3.155000
2020-03-13,sz.000911,6.7100,6.9100,6.7100,6.8000,7.0600,10145935,68662474.4200,-3.682700
2020-03-16,sz.000911,6.8300,7.1300,6.7200,6.7700,6.8000,8636365,59465839.6400,-0.441200
2020-03-17,sz.000911,6.7700,6.9200,6.4700,6.9000,6.7700,7797510,52089740.5000,1.920200
2020-03-18,sz.000911,6.9200,7.0500,6.6500,6.7000,6.9000,4905600,33720639.0000,-2.898600
2020-03-19,sz.000911,6.6000,6.7800,6.5000,6.5700,6.7000,5460824,36085544.4200,-1.940300
2020-03-20,sz.000911,6.6000,6.7400,6.5800,6.6800,6.5700,2950100,19603967.0000,1.674300
2020-03-23,sz.000911,6.7000,6.7000,6.4400,6.4800,6.6800,4096899,26756243.5400,-2.994000
2020-03-24,sz.000911,6.5400,6.6200,6.2700,6.4500,6.4800,4226801,27337914.4100,-0.463000
2020-03-25,sz.000911,6.5600,6.7700,6.4700,6.7700,6.4500,4431303,29333245.7900,4.961200
2020-03-26,sz.000911,6.9900,7.1100,6.8000,6.9900,6.7700,8920203,62599653.9500,3.249600
2020-03-27,sz.000911,7.0100,7.1100,6.9000,6.9100,6.9900,4895803,34193243.5500,-1.144500
2020-03-30,sz.000911,6.8400,7.1600,6.6900,7.0400,6.9100,5705237,40053560.8800,1.881300
2020-03-31,sz.000911,7.0600,7.3900,6.9600,7.3900,7.0400,7388832,53635350.5900,4.971600
2020-04-01,sz.000911,7.4000,7.4500,7.2000,7.2700,7.3900,7032800,51495790.9900,-1.623800
2020-04-02,sz.000911,7.2500,7.2500,6.9500,7.0200,7.2700,5758344,40559249.0000,-3.438800
2020-04-03,sz.000911,6.9800,7.2300,6.8500,7.1400,7.0200,5184209,36755235.3400,1.709400
2020-04-07,sz.000911,7.3000,7.5000,7.2000,7.5000,7.1400,3639800,27052408.0000,5.042000
2020-04-08,sz.000911,7.8800,7.8800,7.4700,7.4700,7.5000,14683725,113573461.1100,-0.400000
