date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399809,2378.3350,2399.1460,2345.7110,2390.3830,2395.9340,463517264,10753831936.0000,-0.231684
2020-01-23,sz.399809,2366.4990,2371.9630,2309.3420,2322.7720,2390.3830,631352096,14495834624.0000,-2.828459
2020-02-03,sz.399809,2104.3300,2164.6130,2104.3300,2130.2570,2322.7720,914937424,22585236992.0000,-8.288157
2020-02-04,sz.399809,2128.5110,2200.9410,2128.5110,2193.9440,2130.2570,805224784,16145020416.0000,2.989639
2020-02-05,sz.399809,2200.6560,2220.5780,2175.4060,2190.7970,2193.9440,581193792,11310364928.0000,-0.143440
2020-02-06,sz.399809,2205.0180,2224.1910,2183.9270,2212.9050,2190.7970,545823248,10728781568.0000,1.009130
2020-02-07,sz.399809,2193.9430,2202.8000,2177.0020,2201.1470,2212.9050,476606544,8483486464.0000,-0.531338
2020-02-10,sz.399809,2184.9760,2196.9580,2174.6490,2193.3410,2201.1470,467852960,9083258624.0000,-0.354633
2020-02-11,sz.399809,2206.9040,2226.7650,2196.2140,2210.3250,2193.3410,530098448,9626168064.0000,0.774344
2020-02-12,sz.399809,2208.5050,2223.1770,2191.2240,2218.4910,2210.3250,475743168,8156653824.0000,0.369448
2020-02-13,sz.399809,2214.4000,2216.3400,2197.0830,2197.3660,2218.4910,466831360,8803983360.0000,-0.952224
2020-02-14,sz.399809,2193.2660,2220.0870,2191.1040,2214.1580,2197.3660,452341312,7954381824.0000,0.764188
2020-02-17,sz.399809,2218.1860,2265.2790,2214.2430,2265.2790,2214.1580,724602672,12824845568.0000,2.308823
2020-02-18,sz.399809,2256.8320,2256.8320,2233.5760,2241.2770,2265.2790,568167120,9706679552.0000,-1.059560
2020-02-19,sz.399809,2240.3740,2267.7000,2237.2470,2248.0620,2241.2770,577819440,9534881024.0000,0.302729
2020-02-20,sz.399809,2254.7790,2306.0560,2235.1460,2299.8060,2248.0620,867175808,15791593472.0000,2.301716
2020-02-21,sz.399809,2284.6670,2317.0320,2281.4240,2289.2430,2299.8060,817341552,17439644160.0000,-0.459300
2020-02-24,sz.399809,2263.4210,2268.6140,2242.9750,2248.3660,2289.2430,716058624,15103839744.0000,-1.785612
2020-02-25,sz.399809,2218.7440,2227.8400,2203.2610,2223.4230,2248.3660,801913024,13863845632.0000,-1.109383
2020-02-26,sz.399809,2200.4020,2248.3750,2198.1570,2222.6870,2223.4230,1135461968,15321489408.0000,-0.033102
2020-02-27,sz.399809,2222.6810,2237.2240,2210.1190,2217.7380,2222.6870,942690784,11920030976.0000,-0.222658
2020-02-28,sz.399809,2183.5060,2195.5860,2138.8780,2142.2740,2217.7380,1145466448,16690143744.0000,-3.402746
2020-03-02,sz.399809,2153.1810,2202.3480,2153.1810,2194.0650,2142.2740,1097709968,13122920704.0000,2.417571
2020-03-03,sz.399809,2218.5400,2223.0350,2182.0510,2188.1100,2194.0650,1292944560,15236301824.0000,-0.271414
2020-03-04,sz.399809,2185.9570,2207.4390,2184.6610,2207.4390,2188.1100,916475760,12810580736.0000,0.883365
2020-03-05,sz.399809,2218.8850,2275.1710,2208.2470,2269.5270,2207.4390,1288317056,19509873152.0000,2.812671
2020-03-06,sz.399809,2241.6740,2250.4600,2220.3460,2223.2460,2269.5270,853758320,12107334912.0000,-2.039235
2020-03-09,sz.399809,2177.1115,2177.1115,2133.7987,2136.8745,2223.2469,895890718,16040463619.5300,-3.884967
2020-03-10,sz.399809,2133.2220,2177.7424,2121.9749,2173.4073,2136.8745,816727686,12435112473.5700,1.709637
2020-03-11,sz.399809,2174.5958,2174.5958,2140.4603,2140.4603,2173.4073,594798969,9535792464.7400,-1.515915
2020-03-12,sz.399809,2119.3320,2119.3843,2092.6497,2106.1950,2140.4603,619299571,11722935711.3900,-1.600838
2020-03-13,sz.399809,2009.4146,2088.8589,2005.7433,2064.4556,2106.1950,764969328,14361481974.9300,-1.981744
2020-03-16,sz.399809,2065.0332,2065.6723,1986.5478,1988.0229,2064.4556,753581315,13060745155.0500,-3.702317
2020-03-17,sz.399809,1989.0131,2019.4499,1949.7612,1978.3972,1988.0229,634327346,11619315583.5100,-0.484185
2020-03-18,sz.399809,1984.1738,2001.7262,1936.3849,1938.1922,1978.3972,568475541,10568133614.2400,-2.032201
2020-03-19,sz.399809,1927.6211,1947.3563,1845.9183,1884.4486,1938.2972,728263762,14226353320.6600,-2.778139
2020-03-20,sz.399809,1903.2822,1917.5483,1880.9442,1916.5458,1884.4486,549207577,10354791528.8400,1.703267
2020-03-23,sz.399809,1849.3480,1878.4793,1846.7905,1856.1209,1916.5458,492551662,8167819880.3800,-3.152802
2020-03-24,sz.399809,1888.8731,1926.1425,1884.5087,1921.9467,1856.1209,534254524,9757667684.5500,3.546418
2020-03-25,sz.399809,1963.4199,1986.3943,1963.4199,1981.0865,1921.9467,607089524,11714406190.9600,3.077078
2020-03-26,sz.399809,1966.3716,1991.6709,1960.9623,1964.8945,1981.0865,437459172,7646615461.0200,-0.817329
2020-03-27,sz.399809,1992.2123,1994.1025,1963.4644,1964.8292,1964.8945,568078890,8585399324.4700,-0.003323
2020-03-30,sz.399809,1938.5459,1957.4446,1925.6211,1953.0916,1964.8292,486050539,7242273054.2400,-0.597385
2020-03-31,sz.399809,1970.8105,1974.8117,1937.6786,1943.0013,1953.0916,414217122,6390805679.4900,-0.516632
2020-04-01,sz.399809,1935.5882,1966.1263,1933.9161,1935.6624,1943.0013,435258398,7328481653.3500,-0.377709
2020-04-02,sz.399809,1919.6776,1956.0154,1916.0119,1956.0154,1935.6624,368906879,6300925143.5700,1.051475
2020-04-03,sz.399809,1946.8978,1946.9098,1925.5316,1933.3802,1956.0154,324378006,5574227714.6100,-1.157210
2020-04-07,sz.399809,1967.5178,1969.0598,1952.1504,1961.9810,1933.3802,519716062,8609984163.8100,1.479316
2020-04-08,sz.399809,1950.4477,1952.3649,1935.5441,1940.5065,1961.9810,326213011,5320709203.4100,-1.094531
