date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399322,8814.7960,8891.4740,8718.5490,8876.0890,8859.9980,3228204624,63418237184.0000,0.181614
2020-01-23,sz.399322,8804.2870,8804.2870,8551.9550,8614.5260,8876.0890,4011157184,81654841344.0000,-2.946827
2020-02-03,sz.399322,7871.5950,8131.0630,7871.5950,7993.5590,8614.5260,5388718336,107658084352.0000,-7.208371
2020-02-04,sz.399322,7992.8180,8219.8060,7992.8180,8216.8460,7993.5590,5098311424,95812059136.0000,2.793336
2020-02-05,sz.399322,8246.2580,8337.0980,8192.9440,8288.1790,8216.8460,4300872448,80331284480.0000,0.868131
2020-02-06,sz.399322,8342.1530,8417.7040,8263.7610,8386.0680,8288.1790,4092790704,74990616576.0000,1.181068
2020-02-07,sz.399322,8325.5240,8362.9210,8273.8720,8362.9210,8386.0680,3518752624,63266134528.0000,-0.276017
2020-02-10,sz.399322,8298.3770,8376.0240,8258.6510,8367.0690,8362.9210,3436656336,63518425856.0000,0.049600
2020-02-11,sz.399322,8394.1110,8517.4330,8372.5200,8486.1450,8367.0690,3318303520,64321762560.0000,1.423151
2020-02-12,sz.399322,8468.6060,8509.1630,8434.5950,8509.1630,8486.1450,2597971120,50034267392.0000,0.271242
2020-02-13,sz.399322,8508.6050,8547.5940,8447.7000,8456.7490,8509.1630,2919428080,56100132608.0000,-0.615971
2020-02-14,sz.399322,8443.4960,8519.3230,8439.1110,8509.1560,8456.7490,2962335120,52780173824.0000,0.619706
2020-02-17,sz.399322,8498.9540,8641.4730,8494.9320,8641.4730,8509.1560,3425031168,67335113984.0000,1.554996
2020-02-18,sz.399322,8611.2960,8611.2960,8531.4370,8563.6910,8641.4730,3491724480,59692894208.0000,-0.900101
2020-02-19,sz.399322,8546.0680,8608.9010,8532.9110,8578.3280,8563.6910,3505199568,62169680128.0000,0.170919
2020-02-20,sz.399322,8594.5890,8735.9650,8576.1770,8724.2730,8578.3280,4151324560,76547461120.0000,1.701322
2020-02-21,sz.399322,8690.6560,8748.3360,8674.7080,8701.2690,8724.2730,4131749024,77887188992.0000,-0.263678
2020-02-24,sz.399322,8662.1900,8668.3170,8573.2010,8607.2610,8701.2690,4301601792,83835465728.0000,-1.080394
2020-02-25,sz.399322,8501.3340,8546.3190,8422.9850,8529.2700,8607.2610,4588828672,85666508800.0000,-0.906107
2020-02-26,sz.399322,8430.9380,8571.7640,8414.4600,8485.7140,8529.2700,4463791616,82681794560.0000,-0.510665
2020-02-27,sz.399322,8491.6620,8566.8620,8491.6620,8544.9740,8485.7140,3351419680,67030016768.0000,0.698350
2020-02-28,sz.399322,8403.2110,8455.1390,8274.2880,8291.0440,8544.9740,4721130240,88311402496.0000,-2.971688
2020-03-02,sz.399322,8321.4770,8554.8370,8321.4770,8516.8270,8291.0440,3973263408,82231652352.0000,2.723216
2020-03-03,sz.399322,8608.8770,8631.5620,8516.8760,8556.0070,8516.8270,4042022352,81690640384.0000,0.460030
2020-03-04,sz.399322,8552.0400,8615.7380,8531.8960,8610.8950,8556.0070,3371026144,68634844160.0000,0.641514
2020-03-05,sz.399322,8663.8520,8844.4480,8639.3240,8832.8460,8610.8950,4632070912,99340414976.0000,2.577560
2020-03-06,sz.399322,8742.4020,8780.2410,8677.9700,8681.3860,8832.8460,3390612528,64090869248.0000,-1.714736
2020-03-09,sz.399322,8527.5116,8527.5116,8413.8103,8419.1610,8681.3864,5308311177,85559221913.9100,-3.020548
2020-03-10,sz.399322,8383.7397,8604.6194,8366.1299,8574.7043,8419.1610,4339697715,76480823883.6200,1.847492
2020-03-11,sz.399322,8588.6285,8589.5940,8478.8433,8478.9367,8574.7043,3255132985,56905262138.7900,-1.116862
2020-03-12,sz.399322,8395.6224,8411.0471,8303.7653,8336.9031,8478.9367,3414496390,63954641831.7100,-1.675135
2020-03-13,sz.399322,7975.0480,8271.3744,7946.7643,8180.1931,8338.5203,4409380592,83526276807.9300,-1.898745
2020-03-16,sz.399322,8187.3890,8187.3890,7852.7682,7869.8521,8180.1931,4293245927,78048770234.7600,-3.793810
2020-03-17,sz.399322,7855.2071,7977.5283,7641.2609,7793.7381,7869.8521,3942277579,74563022402.4800,-0.967159
