date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399310,6477.0610,6530.4170,6397.6640,6517.8670,6507.2480,3707059136,67712841728.0000,0.163187
2020-01-23,sz.399310,6461.7790,6461.7790,6282.2830,6326.4590,6517.8670,4891807744,88018825216.0000,-2.936666
2020-02-03,sz.399310,5781.8510,5967.9690,5781.8510,5887.0580,6326.4590,6251323904,115078586368.0000,-6.945449
2020-02-04,sz.399310,5892.6320,6054.5910,5892.6320,6052.3650,5887.0580,6469195264,105226592256.0000,2.807973
2020-02-05,sz.399310,6077.9720,6149.6420,6039.1910,6110.7290,6052.3650,4794950912,85852712960.0000,0.964317
2020-02-06,sz.399310,6145.8400,6214.2360,6091.3490,6195.2390,6110.7290,4853099008,83439243264.0000,1.382977
2020-02-07,sz.399310,6149.6460,6167.9520,6103.9690,6167.9520,6195.2390,3690894720,66495583488.0000,-0.440451
2020-02-10,sz.399310,6116.6630,6181.0470,6095.2000,6169.0010,6167.9520,3733670736,65998431488.0000,0.017007
2020-02-11,sz.399310,6191.0980,6270.5450,6177.9080,6240.9920,6169.0010,3680183504,67305071360.0000,1.166980
2020-02-12,sz.399310,6225.1010,6263.9100,6211.4420,6263.9100,6240.9920,3033826240,54417605376.0000,0.367217
2020-02-13,sz.399310,6260.0920,6282.8960,6209.5600,6217.4740,6263.9100,3377289888,59577515520.0000,-0.741326
2020-02-14,sz.399310,6206.9010,6265.1950,6205.1090,6253.0920,6217.4740,3202071408,58887509248.0000,0.572869
2020-02-17,sz.399310,6256.4590,6359.7160,6250.7700,6359.5680,6253.0920,4911204608,79841255424.0000,1.702774
2020-02-18,sz.399310,6335.7960,6339.2780,6277.5700,6296.6560,6359.5680,4433137664,66607642368.0000,-0.989250
2020-02-19,sz.399310,6292.2250,6341.6740,6286.8750,6309.4610,6296.6560,3899041920,68907167744.0000,0.203362
2020-02-20,sz.399310,6328.7730,6439.7930,6318.6430,6431.8070,6309.4610,5994822144,96652029952.0000,1.939088
2020-02-21,sz.399310,6404.8050,6443.2870,6382.8200,6401.6480,6431.8070,5629638144,91367378944.0000,-0.468904
2020-02-24,sz.399310,6368.1020,6376.2620,6309.3410,6331.1330,6401.6480,5882065408,94448558080.0000,-1.101513
2020-02-25,sz.399310,6254.2400,6292.5690,6204.9450,6288.2510,6331.1330,6159052800,97119674368.0000,-0.677320
2020-02-26,sz.399310,6218.2480,6324.1160,6206.8690,6263.9060,6288.2510,7181097984,100745981952.0000,-0.387151
