date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399914,6738.1340,6808.0980,6667.5470,6788.4210,6769.5330,3901444400,54995296000.0000,0.279015
2020-01-23,sz.399914,6718.3160,6727.8070,6546.3320,6586.6740,6788.4210,4860315904,66312692224.0000,-2.971928
2020-02-03,sz.399914,5992.4680,6142.3200,5992.4680,6073.1580,6586.6740,5140087296,64837147904.0000,-7.796287
2020-02-04,sz.399914,6018.3730,6205.9250,6018.3730,6192.6750,6073.1580,6535773696,79365300224.0000,1.967955
2020-02-05,sz.399914,6197.8520,6286.0220,6146.2120,6210.2710,6192.6750,4938891520,59726244864.0000,0.284142
2020-02-06,sz.399914,6239.7450,6320.9170,6191.5150,6289.8770,6210.2710,5137907200,61979413504.0000,1.281844
2020-02-07,sz.399914,6235.0470,6266.6400,6200.2020,6266.6400,6289.8770,4225752000,49960953600.0000,-0.369435
2020-02-10,sz.399914,6218.5110,6289.3510,6203.9960,6274.1630,6266.6400,3780382096,47096361728.0000,0.120048
2020-02-11,sz.399914,6302.1680,6369.7570,6287.1750,6323.3140,6274.1630,3949507696,48854551552.0000,0.783387
2020-02-12,sz.399914,6310.5110,6350.9490,6286.5680,6346.9320,6323.3140,3543522704,43795023872.0000,0.373507
2020-02-13,sz.399914,6346.0800,6366.2880,6301.8340,6303.7910,6346.9320,3750874800,46361262592.0000,-0.679714
2020-02-14,sz.399914,6297.2090,6399.5360,6297.0040,6388.2410,6303.7910,4282236208,54479811840.0000,1.339670
2020-02-17,sz.399914,6431.3780,6534.6250,6401.7280,6533.6940,6388.2410,5980614912,76784779264.0000,2.276887
2020-02-18,sz.399914,6504.5300,6515.8950,6445.4660,6467.9900,6533.6940,4330507008,54011414272.0000,-1.005618
2020-02-19,sz.399914,6453.5800,6541.7210,6451.5310,6475.0580,6467.9900,4815613184,58499495424.0000,0.109277
2020-02-20,sz.399914,6487.4850,6646.2230,6446.9050,6636.8600,6475.0580,7528221696,95989850112.0000,2.498850
2020-02-21,sz.399914,6612.7670,6687.9860,6573.9570,6603.5380,6636.8600,7431729408,102659182592.0000,-0.502075
