date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399373,7638.1210,7690.5910,7560.9510,7674.3610,7667.6460,3256399408,41562022400.0000,0.087576
2020-01-23,sz.399373,7603.9030,7606.2950,7425.6800,7467.6630,7674.3610,4549652736,56016307712.0000,-2.693358
2020-02-03,sz.399373,6811.9310,7041.7620,6811.9310,6936.5740,7467.6630,7478623744,86963326976.0000,-7.111850
2020-02-04,sz.399373,6939.1610,7117.9460,6939.1610,7114.0020,6936.5740,5961621504,65047086080.0000,2.557862
2020-02-05,sz.399373,7124.4930,7195.4900,7076.3610,7138.6240,7114.0020,4642404864,51829965824.0000,0.346106
2020-02-06,sz.399373,7177.6750,7240.5440,7111.9120,7215.3660,7138.6240,4731256064,51084063232.0000,1.075025
2020-02-07,sz.399373,7153.6980,7185.7970,7109.3570,7185.7570,7215.3660,4006927760,42959461376.0000,-0.410360
2020-02-10,sz.399373,7131.3820,7207.9650,7102.8760,7197.8630,7185.7570,3857461632,44476981504.0000,0.168472
2020-02-11,sz.399373,7227.1990,7320.2800,7206.4870,7282.4530,7197.8630,3854039584,44068100608.0000,1.175210
2020-02-12,sz.399373,7271.7000,7300.2380,7238.3960,7298.3460,7282.4530,3002292224,33462331648.0000,0.218237
2020-02-13,sz.399373,7297.6950,7325.8060,7257.9720,7268.0450,7298.3460,3626296304,41328766976.0000,-0.415176
2020-02-14,sz.399373,7253.7050,7319.0960,7251.6910,7319.0960,7268.0450,3190565872,36040927488.0000,0.702403
2020-02-17,sz.399373,7309.3640,7428.7780,7301.1110,7428.6690,7319.0960,4166881488,48547214592.0000,1.497084
2020-02-18,sz.399373,7406.6810,7406.6810,7333.4650,7354.5090,7428.6690,3909372960,44838206976.0000,-0.998295
2020-02-19,sz.399373,7339.4010,7393.1510,7328.6710,7348.6820,7354.5090,3540182560,38672897536.0000,-0.079230
2020-02-20,sz.399373,7362.3010,7468.5770,7329.4230,7460.0820,7348.6820,4571231744,52328502016.0000,1.515918
2020-02-21,sz.399373,7433.7710,7465.0100,7396.9750,7419.9230,7460.0820,4701338112,56092233216.0000,-0.538318
2020-02-24,sz.399373,7389.5610,7393.2380,7321.8450,7338.0760,7419.9230,4983448320,59106567424.0000,-1.103071
2020-02-25,sz.399373,7252.1000,7284.4740,7203.1360,7270.0470,7338.0760,5377961472,59778627840.0000,-0.927069
2020-02-26,sz.399373,7194.8910,7350.7990,7182.2580,7293.4720,7270.0470,6969466368,71790895104.0000,0.322212
2020-02-27,sz.399373,7291.9690,7345.1790,7288.9960,7313.2920,7293.4720,4896617472,52464241664.0000,0.271750
2020-02-28,sz.399373,7205.0580,7262.5920,7127.3460,7133.9430,7313.2920,6849390848,69561139200.0000,-2.452370
2020-03-02,sz.399373,7164.7660,7374.0270,7164.7660,7349.3890,7133.9430,6855118336,71626555392.0000,3.020013
2020-03-03,sz.399373,7422.3340,7435.0640,7318.9140,7347.7040,7349.3890,6416090368,66694345472.0000,-0.022927
