date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sh.000009,4948.7630,4996.9710,4886.3520,4978.5660,4967.8910,4707191040,60534221824.0000,0.214880
2020-01-23,sh.000009,4940.7160,4959.2670,4770.1950,4808.0380,4978.5660,5746366720,70022983680.0000,-3.425243
2020-02-03,sh.000009,4378.1130,4432.3090,4378.1130,4384.8670,4808.0380,4202631696,45715537664.0000,-8.801324
2020-02-04,sh.000009,4241.1690,4452.1460,4241.1690,4441.9520,4384.8670,7990783488,78530080768.0000,1.301864
2020-02-05,sh.000009,4467.4210,4571.2970,4460.3950,4542.6430,4441.9520,6964985600,78445441024.0000,2.266819
2020-02-06,sh.000009,4548.9990,4671.8540,4519.8980,4658.4560,4542.6430,7358258688,83917320192.0000,2.549463
2020-02-07,sh.000009,4662.8290,4686.6320,4608.6670,4686.2190,4658.4560,7527492608,83560394752.0000,0.595970
2020-02-10,sh.000009,4682.0330,4734.2080,4660.1580,4734.1640,4686.2190,7009651200,77695348736.0000,1.023106
2020-02-11,sh.000009,4731.8230,4752.0550,4695.9200,4727.3810,4734.1640,6038261504,66138447104.0000,-0.143278
2020-02-12,sh.000009,4719.3030,4788.2970,4713.9750,4788.2970,4727.3810,5813511680,66470899712.0000,1.288578
2020-02-13,sh.000009,4785.5750,4801.1800,4739.8420,4754.2800,4788.2970,6364645120,75004973056.0000,-0.710420
2020-02-14,sh.000009,4752.7610,4799.0350,4731.5760,4765.2110,4754.2800,5931556096,72910594048.0000,0.229919
2020-02-17,sh.000009,4779.7760,4889.1610,4779.7760,4889.1610,4765.2110,7304011264,82934743040.0000,2.601144
2020-02-18,sh.000009,4892.1670,4923.8310,4860.7950,4923.7580,4889.1610,7229346304,88585945088.0000,0.707627
2020-02-19,sh.000009,4910.8750,4943.9440,4883.0300,4890.4680,4923.7580,7348554496,90738286592.0000,-0.676110
2020-02-20,sh.000009,4905.3820,4981.0410,4883.1420,4979.9760,4890.4680,7478377216,87644688384.0000,1.830254
2020-02-21,sh.000009,4978.7340,5050.2720,4972.8020,5027.4870,4979.9760,8144154112,97529868288.0000,0.954041
2020-02-24,sh.000009,5021.7130,5091.5510,4992.8970,5076.6010,5027.4870,8863164416,109741723648.0000,0.976910
2020-02-25,sh.000009,4983.5970,5079.9480,4886.3650,5073.9800,5076.6010,10681316352,128236421120.0000,-0.051629
2020-02-26,sh.000009,5007.1520,5076.5990,4963.7120,4979.0710,5073.9800,10542192640,113450631168.0000,-1.870504
2020-02-27,sh.000009,4997.1460,5036.5180,4952.2570,4983.4560,4979.0710,8108613888,93792555008.0000,0.088069
2020-02-28,sh.000009,4838.5670,4893.8800,4741.4260,4756.4670,4983.4560,8680322304,95798616064.0000,-4.554851
2020-03-02,sh.000009,4799.1510,4946.2800,4799.1510,4925.8270,4756.4670,8214107392,89059663872.0000,3.560626
2020-03-03,sh.000009,5001.5590,5046.3550,4925.1990,4968.1810,4925.8270,9601685504,103336730624.0000,0.859835
2020-03-04,sh.000009,4938.9570,4997.5090,4910.7180,4997.5090,4968.1810,7911458560,83948253184.0000,0.590317
2020-03-05,sh.000009,5052.3930,5084.7020,5026.9780,5079.2310,4997.5090,9320546816,98188775424.0000,1.635255
2020-03-06,sh.000009,5021.9210,5071.5430,5013.0370,5042.4430,5079.2310,7360078848,76439228416.0000,-0.724283
2020-03-09,sh.000009,4972.4160,4989.1210,4869.4140,4869.4140,5042.4434,9030212200,93133062490.0000,-3.431459
2020-03-10,sh.000009,4814.8073,4971.0560,4774.2998,4970.4985,4869.4140,8734737600,94675868464.0000,2.075907
2020-03-11,sh.000009,4985.2922,5005.4364,4927.1725,4927.1725,4970.4985,8116317600,86319830714.0000,-0.871663
2020-03-12,sh.000009,4864.0647,4877.9420,4797.8796,4838.8889,4927.1725,6961665900,71051986832.0000,-1.791770
2020-03-13,sh.000009,4615.2868,4820.6048,4611.6045,4780.7031,4838.8889,7800853200,79487124693.0000,-1.202462
2020-03-16,sh.000009,4818.5745,4818.7431,4592.4086,4600.6887,4780.7031,7546752200,78930267741.0000,-3.765438
2020-03-17,sh.000009,4623.2484,4673.6757,4463.7042,4601.6229,4600.6887,6670547000,67605444384.0000,0.020306
