date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399001,10896.5540,11105.6900,10761.6760,11072.0570,10953.4130,35209008128,429531267072.0000,1.083169
2020-01-23,sz.399001,10947.8570,11025.9950,10572.2650,10681.9040,11072.0570,40289425920,481547538432.0000,-3.523763
2020-02-03,sz.399001,9706.5790,9934.3490,9706.5790,9779.6680,10681.9040,19544992256,262459731968.0000,-8.446397
2020-02-04,sz.399001,9578.8660,10095.6900,9578.8660,10089.6660,9779.6680,51156007936,536037347328.0000,3.169821
2020-02-05,sz.399001,10159.5520,10445.0930,10148.2430,10305.4980,10089.6660,45467182592,523099590656.0000,2.139139
2020-02-06,sz.399001,10306.1150,10633.1650,10214.8110,10601.3420,10305.4980,48110943488,554856050688.0000,2.870739
2020-02-07,sz.399001,10569.6520,10629.1490,10441.9030,10611.5510,10601.3420,48961955840,567200989184.0000,0.096299
2020-02-10,sz.399001,10577.5570,10730.0530,10551.5380,10728.4590,10611.5510,47089083648,544274325504.0000,1.101705
2020-02-11,sz.399001,10749.9730,10839.1850,10678.1060,10768.6270,10728.4590,41781519104,483068698624.0000,0.374406
2020-02-12,sz.399001,10735.0470,10944.6290,10724.0840,10940.7950,10768.6270,42014176256,492545458176.0000,1.598792
2020-02-13,sz.399001,10936.5010,10988.2310,10820.9170,10864.3220,10940.7950,45529039872,536585011200.0000,-0.698971
2020-02-14,sz.399001,10854.4550,11017.6450,10822.1330,10916.3110,10864.3220,41709336832,504892465152.0000,0.478530
2020-02-17,sz.399001,10974.9320,11241.4990,10974.9320,11241.4990,10916.3110,48111496448,570188828672.0000,2.978918
2020-02-18,sz.399001,11244.7650,11306.4860,11143.3870,11306.4860,11241.4990,52809083648,624947511296.0000,0.578099
2020-02-19,sz.399001,11300.1610,11387.9920,11229.5510,11235.5950,11306.4860,53776285184,657484296192.0000,-0.626994
2020-02-20,sz.399001,11278.8740,11519.0730,11248.9020,11509.0870,11235.5950,55171062016,654664638464.0000,2.434157
2020-02-21,sz.399001,11506.6730,11727.8880,11493.6320,11629.6980,11509.0870,60039173376,725971468288.0000,1.047963
2020-02-24,sz.399001,11620.6310,11809.7490,11548.4090,11772.3750,11629.6980,62054634752,770457501696.0000,1.226833
2020-02-25,sz.399001,11537.5530,11869.4060,11350.2750,11856.0810,11772.3750,73050583040,902187397120.0000,0.711037
2020-02-26,sz.399001,11677.6280,11770.5080,11453.6860,11497.5530,11856.0810,68651309824,817348521984.0000,-3.024001
2020-02-27,sz.399001,11555.8180,11684.4970,11401.3230,11534.0180,11497.5530,55169482496,654632005632.0000,0.317154
2020-02-28,sz.399001,11150.6590,11338.3490,10962.2420,10980.7740,11534.0180,61089043712,696848228352.0000,-4.796629
2020-03-02,sz.399001,11115.4590,11457.4160,11053.2880,11381.7610,10980.7740,53240554752,632086433792.0000,3.651719
