date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.000063,38.3800,41.1100,38.2900,40.6500,38.6100,109041573,4318263069.5800,5.283600
2020-01-23,sz.000063,39.9500,40.5000,38.3000,39.1700,40.6500,111597708,4404784397.6100,-3.640800
2020-02-03,sz.000063,35.2500,37.2100,35.2500,35.9100,39.1700,180212366,6430335667.1600,-8.322700
2020-02-04,sz.000063,36.5200,38.6600,36.5200,38.3700,35.9100,134812484,5100691857.6500,6.850500
2020-02-05,sz.000063,38.7000,39.2500,37.6600,38.2000,38.3700,125489548,4823844316.2500,-0.443000
2020-02-06,sz.000063,37.9000,39.5900,37.5600,39.2200,38.2000,107615505,4186464225.5100,2.670200
2020-02-07,sz.000063,38.8800,39.3100,37.9100,38.9300,39.2200,96320182,3734321100.3800,-0.739400
2020-02-10,sz.000063,38.5500,40.7400,38.3100,40.1200,38.9300,102856136,4098782481.1400,3.056800
2020-02-11,sz.000063,40.2900,40.9000,39.6000,40.0100,40.1200,72843758,2918951696.7500,-0.274200
2020-02-12,sz.000063,39.7500,40.3000,39.3800,40.1400,40.0100,81383347,3247679344.9200,0.324900
2020-02-13,sz.000063,39.7100,40.5500,39.0900,39.7100,40.1400,92112139,3663446783.2800,-1.071300
2020-02-14,sz.000063,39.5500,40.1700,39.0600,39.4700,39.7100,85995275,3407317086.1000,-0.604400
2020-02-17,sz.000063,40.2000,43.4100,39.6800,43.1200,39.4700,181386839,7560935080.1900,9.247500
2020-02-18,sz.000063,42.8500,43.5300,42.1100,43.5300,43.1200,128644050,5529175316.1100,0.950800
2020-02-19,sz.000063,43.4900,46.0500,43.3300,43.6800,43.5300,132712686,5925188049.9500,0.344600
2020-02-20,sz.000063,44.1200,45.1000,43.7200,44.5900,43.6800,108815025,4846551324.0700,2.083300
2020-02-21,sz.000063,45.0000,46.5500,44.3500,45.5500,44.5900,119112564,5439103566.6800,2.152900
2020-02-24,sz.000063,47.2000,50.1100,47.2000,50.1100,45.5500,139844618,6827689372.7900,10.011000
2020-02-25,sz.000063,50.7000,55.1100,49.0700,55.1100,50.1100,276855328,14493485800.9000,9.978000
2020-02-26,sz.000063,53.5000,53.9300,50.5000,50.9500,55.1100,206819148,10808449382.5400,-7.548500
2020-02-27,sz.000063,51.1500,52.6400,49.1800,51.4800,50.9500,158842568,8155705831.8800,1.040200
2020-02-28,sz.000063,48.4000,51.0000,48.4000,50.0000,51.4800,153674147,7666233578.6900,-2.874900
2020-03-02,sz.000063,52.0000,55.0000,50.5000,54.6000,50.0000,227384795,12128049539.9100,9.200000
2020-03-03,sz.000063,56.7000,56.7000,52.5000,52.9400,54.6000,243903080,13348431664.8300,-3.040300
2020-03-04,sz.000063,51.9800,52.9800,49.1000,51.3600,52.9400,180091000,9184633354.6900,-2.984500
2020-03-05,sz.000063,53.5000,53.6600,51.3800,51.9100,51.3600,163087649,8550149341.3000,1.070900
2020-03-06,sz.000063,50.5200,51.3000,50.0200,50.8600,51.9100,96545533,4895831044.4300,-2.022700
2020-03-09,sz.000063,50.0000,53.3900,49.7000,51.0100,50.8600,156308142,8079437695.8800,0.294900
2020-03-10,sz.000063,50.5000,54.2900,48.9800,54.1600,51.0100,217168479,11255340340.3800,6.175300
2020-03-11,sz.000063,54.2000,56.2900,52.4000,52.4800,54.1600,173902036,9425694884.0100,-3.101900
2020-03-12,sz.000063,51.1300,52.0600,50.0100,51.4200,52.4800,125009525,6368247612.0600,-2.019800
2020-03-13,sz.000063,49.3000,51.9100,49.0000,50.7900,51.4200,129749378,6530739504.5400,-1.225200
2020-03-16,sz.000063,47.3600,48.7000,45.7100,45.7100,50.7900,308766336,14317596572.7800,-10.002000
2020-03-17,sz.000063,45.6100,45.6100,41.1400,41.5500,45.7100,307223568,13032991157.4900,-9.100900
2020-03-18,sz.000063,41.9000,42.3500,38.8000,39.1000,41.5500,254215291,10389408826.7800,-5.896500
2020-03-19,sz.000063,38.6500,42.8100,37.7500,41.7500,39.1000,275212832,10982567334.6800,6.777500
2020-03-20,sz.000063,42.0200,42.3000,40.2000,41.8800,41.7500,173966086,7219118197.1900,0.311400
2020-03-23,sz.000063,40.0100,42.2800,39.7000,40.8300,41.8800,124640304,5122461049.3500,-2.507200
2020-03-24,sz.000063,41.9200,42.5800,40.1400,42.5500,40.8300,157630764,6571071474.9700,4.212600
2020-03-25,sz.000063,43.8800,45.1500,43.5100,44.8500,42.5500,186266540,8244746051.5100,5.405400
2020-03-26,sz.000063,44.0100,44.2600,42.9000,43.1000,44.8500,115142723,5031268773.6700,-3.901900
2020-03-27,sz.000063,43.9900,44.3800,43.2100,43.3900,43.1000,90785870,3978881166.6700,0.672900
2020-03-30,sz.000063,42.4600,43.3600,40.8600,42.7400,43.3900,111588770,4683275251.2800,-1.498000
2020-03-31,sz.000063,43.5000,44.4000,42.0800,42.8000,42.7400,118065760,5087554573.6800,0.140400
2020-04-01,sz.000063,42.0000,43.4400,41.3800,41.4800,42.8000,121434131,5136785198.4800,-3.084100
2020-04-02,sz.000063,41.5100,43.0000,41.4000,42.7000,41.4800,123741843,5203971266.3600,2.941200
2020-04-03,sz.000063,41.8000,41.9400,40.8500,40.9700,42.7000,147845212,6096838937.5000,-4.051500
2020-04-07,sz.000063,41.8000,41.9700,41.2000,41.7000,40.9700,124716306,5190976557.4900,1.781800
2020-04-08,sz.000063,41.3000,42.0900,40.9000,41.1300,41.7000,113841498,4717627098.8300,-1.366900
