date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399644,3543.9200,3590.7490,3508.8340,3578.5590,3561.9550,2227652240,31979432448.0000,0.466149
2020-01-23,sz.399644,3548.1470,3548.1470,3411.7330,3437.4720,3578.5590,2658495296,39052972544.0000,-3.942565
2020-02-03,sz.399644,3098.7750,3181.3630,3098.7750,3127.3270,3437.4720,1923428384,32216408576.0000,-9.022473
2020-02-04,sz.399644,3078.2670,3199.9230,3078.2670,3196.3800,3127.3270,3568155712,47691351808.0000,2.208052
2020-02-05,sz.399644,3212.4400,3286.5170,3199.0710,3255.9030,3196.3800,3238905104,42657326592.0000,1.862200
2020-02-06,sz.399644,3270.3140,3313.0910,3232.2060,3299.2110,3255.9030,3060534336,39111720192.0000,1.330138
2020-02-07,sz.399644,3274.6750,3293.5830,3253.1930,3293.0930,3299.2110,2598785696,34509250560.0000,-0.185438
2020-02-10,sz.399644,3273.7050,3341.8140,3260.5460,3339.3860,3293.0930,2749410304,35956648960.0000,1.405760
2020-02-11,sz.399644,3350.4820,3405.8480,3342.0290,3387.5450,3339.3860,2915301616,36733932288.0000,1.442151
2020-02-12,sz.399644,3380.9420,3405.9030,3368.2910,3405.3370,3387.5450,2887041840,33411282688.0000,0.525218
2020-02-13,sz.399644,3407.6580,3439.5520,3392.0200,3399.7130,3405.3370,3115022272,36607800320.0000,-0.165153
2020-02-14,sz.399644,3397.9130,3424.6370,3393.7630,3422.7690,3399.7130,2873396432,35430360064.0000,0.678175
2020-02-17,sz.399644,3421.5980,3476.2510,3417.7130,3476.2510,3422.7690,3269040688,41671014912.0000,1.562536
2020-02-18,sz.399644,3467.4090,3467.9420,3428.2610,3451.4270,3476.2510,3182791584,38253968896.0000,-0.714103
2020-02-19,sz.399644,3451.6960,3483.2450,3438.4090,3453.6010,3451.4270,3655619696,47310220544.0000,0.062988
2020-02-20,sz.399644,3461.4900,3538.2460,3460.6510,3537.6640,3453.6010,3572024800,50527814400.0000,2.434068
2020-02-21,sz.399644,3527.4360,3544.4430,3510.4100,3528.5170,3537.6640,3522882896,48439266304.0000,-0.258560
2020-02-24,sz.399644,3509.8760,3509.8760,3459.1680,3484.1210,3528.5170,3585316592,48232641280.0000,-1.258206
2020-02-25,sz.399644,3426.8760,3459.2620,3386.2090,3458.8830,3484.1210,3934612752,53343953152.0000,-0.724372
