date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-01-22,sz.399365,11634.2850,11688.3210,11449.6690,11659.0050,11706.7450,943745360,25732819456.0000,-0.407799
2020-01-23,sz.399365,11604.8680,11605.1210,11108.5790,11207.2750,11659.0050,1186120832,33371495168.0000,-3.874516
2020-02-03,sz.399365,10207.1690,10410.8080,10201.1070,10359.2250,11207.2750,877026768,33070673152.0000,-7.566960
2020-02-04,sz.399365,10237.3510,10598.8350,10237.3510,10597.2380,10359.2250,1587790000,43793991168.0000,2.297595
2020-02-05,sz.399365,10681.9410,10803.3630,10582.3390,10752.7450,10597.2380,1374921952,34405131520.0000,1.467430
2020-02-06,sz.399365,10848.1580,11045.1860,10747.5590,11021.9080,10752.7450,1491012560,34351459072.0000,2.503203
2020-02-07,sz.399365,10986.3870,11121.9400,10899.3760,11110.6740,11021.9080,1242365680,29278823936.0000,0.805360
2020-02-10,sz.399365,11011.2700,11262.7390,10987.2290,11222.8820,11110.6740,1336210880,31698811392.0000,1.009912
2020-02-11,sz.399365,11226.7750,11421.4800,11210.4540,11366.0730,11222.8820,1482967904,33173343232.0000,1.275884
2020-02-12,sz.399365,11349.2870,11422.5080,11343.8910,11419.9360,11366.0730,1329038192,27085181184.0000,0.473893
2020-02-13,sz.399365,11447.4380,11528.1920,11333.8700,11355.0440,11419.9360,1703497168,31536809472.0000,-0.568234
2020-02-14,sz.399365,11343.7280,11437.3250,11305.9380,11427.8760,11355.0440,1550621920,30424328192.0000,0.641407
2020-02-17,sz.399365,11429.0690,11579.1790,11429.0690,11579.1790,11427.8760,1797680432,35359136000.0000,1.323982
2020-02-18,sz.399365,11525.7650,11540.1590,11447.1720,11503.2420,11579.1790,1490065456,29490388992.0000,-0.655806
2020-02-19,sz.399365,11507.9910,11708.7990,11493.7320,11631.2050,11503.2420,1481315840,37159181568.0000,1.112408
2020-02-20,sz.399365,11687.6820,11903.2920,11687.6820,11893.0690,11631.2050,1476937456,40593304576.0000,2.251392
2020-02-21,sz.399365,11834.4940,11900.3990,11776.1990,11831.2180,11893.0690,1312098496,31739910912.0000,-0.520059
2020-02-24,sz.399365,11748.5040,11758.6280,11597.9000,11693.5060,11831.2180,1573435344,36748732672.0000,-1.163971
2020-02-25,sz.399365,11522.9350,11654.5640,11430.5550,11635.2270,11693.5060,1527230784,38013725696.0000,-0.498388
2020-02-26,sz.399365,11516.0860,11685.9550,11511.5520,11550.0510,11635.2270,1605614704,37669393152.0000,-0.732053
2020-02-27,sz.399365,11578.2430,11766.5020,11576.2040,11697.3680,11550.0510,1292588368,34435251968.0000,1.275466
2020-02-28,sz.399365,11424.2300,11527.0480,11196.8290,11246.3450,11697.3680,1472159664,38941300480.0000,-3.855765
2020-03-02,sz.399365,11244.6020,11651.9560,11244.6020,11587.7400,11246.3450,1324353936,37590349824.0000,3.035608
2020-03-03,sz.399365,11712.4300,11798.4880,11693.7770,11735.3800,11587.7400,1456348208,37975884544.0000,1.274105
2020-03-04,sz.399365,11729.9520,11916.8320,11729.9520,11908.1330,11735.3800,1551915632,38044754688.0000,1.472070
2020-03-05,sz.399365,11991.8820,12510.8670,11953.1000,12439.9260,11908.1330,2057060320,60855811072.0000,4.465797
2020-03-06,sz.399365,12334.3560,12524.1530,12214.7480,12242.0260,12439.9260,1867734848,45367850496.0000,-1.590845
2020-03-09,sz.399365,12024.2770,12032.1282,11856.0423,11859.7697,12242.0264,1918166402,46366809592.6400,-3.122495
2020-03-10,sz.399365,11800.8107,12159.2995,11701.9945,12106.8583,11859.7697,1657172853,44085903180.2500,2.083418
2020-03-11,sz.399365,12132.8361,12269.6301,12025.8940,12071.8215,12106.8583,1649613814,37717811473.8100,-0.289396
2020-03-12,sz.399365,11875.5799,11907.1464,11696.3122,11746.3496,12071.8215,1353268130,33170397070.2000,-2.696129
2020-03-13,sz.399365,11206.0349,11705.4205,11173.6603,11579.7280,11744.2681,1612273813,41410385986.7000,-1.401025
2020-03-16,sz.399365,11554.6337,11565.2442,11026.7585,11078.1642,11579.7280,1570621969,38409642112.7000,-4.331395
2020-03-17,sz.399365,11066.3980,11227.5742,10605.4616,10947.8097,11078.1642,1338539049,37390988972.4600,-1.176680
2020-03-18,sz.399365,10993.1571,11274.2039,10780.2709,10802.3594,10962.6738,1463407356,40200770467.8200,-1.462366
2020-03-19,sz.399365,10724.1961,10830.6139,10326.8404,10635.9319,10790.1813,1410235406,43148430408.0500,-1.429535
2020-03-20,sz.399365,10758.9971,10966.8872,10693.3199,10914.9509,10635.9319,1214951614,33437033376.1300,2.623362
2020-03-23,sz.399365,10552.3264,10743.0605,10501.2808,10621.9373,10914.9509,1418325425,31850427532.3700,-2.684516
2020-03-24,sz.399365,10845.7089,11008.2050,10752.4658,10999.0242,10621.9373,1428356366,33931379754.0800,3.550077
2020-03-25,sz.399365,11289.5587,11308.7760,11159.1160,11260.3454,10999.0242,1688656156,35676070301.3900,2.375858
2020-03-26,sz.399365,11172.2731,11402.3306,11143.8504,11251.2014,11260.3454,1847264562,34095959438.2100,-0.081205
2020-03-27,sz.399365,11390.2058,11480.1454,11319.1904,11319.1904,11251.2014,1611242649,33748705884.3200,0.604282
2020-03-30,sz.399365,11178.9804,11342.5840,11154.1372,11296.2404,11319.1904,1621534532,31810852036.2100,-0.202753
2020-03-31,sz.399365,11403.6077,11765.8202,11399.8394,11754.8033,11296.2404,2112988550,43903886668.9600,4.059429
2020-04-01,sz.399365,11757.3374,11779.2426,11569.6940,11608.3024,11754.8033,1852406532,37059863963.0900,-1.246307
2020-04-02,sz.399365,11564.0259,11770.6845,11553.1502,11770.6845,11608.3024,1536135006,32894158433.9400,1.398845
2020-04-03,sz.399365,11744.4043,11947.9153,11697.7943,11829.6885,11770.6845,1681144484,31885417160.8900,0.501279
2020-04-07,sz.399365,12019.6876,12258.3625,12007.6592,12217.2417,11829.6885,2270924877,45754074511.4200,3.276107
2020-04-08,sz.399365,12141.2084,12186.9877,12051.3937,12095.9959,12217.2417,1894553802,33802329267.6300,-0.992415
